MO_Name;Weekday;Hour;Number;Count
Академический;вс;0.0;0.5319382156825497;34.0
Академический;вс;1.0;0.5475834573202718;35.0
Академический;вс;2.0;0.5319382156825497;34.0
Академический;вс;3.0;0.5319382156825497;34.0
Академический;вс;4.0;0.5162929740448277;33.0
Академический;вс;5.0;0.4850024907693835;31.0
Академический;вс;6.0;0.39113104094305123;25.0
Академический;вс;7.0;0.35984055766760714;23.0
Академический;вс;8.0;0.2816143494789969;18.0
Академический;вс;9.0;0.26596910784127487;17.0
Академический;вс;10.0;0.28161434947899694;18.0
Академический;вс;11.0;0.35984055766760714;23.0
Академический;вс;12.0;0.23467862456583077;15.0
Академический;вс;13.0;0.2190333829281087;14.0
Академический;вс;14.0;0.26596910784127487;17.0
Академический;вс;15.0;0.312904832754441;20.0
Академический;вс;16.0;0.3441953160298851;22.0
Академический;вс;17.0;0.3754857993053292;24.0
Академический;вс;18.0;0.34419531602988507;22.0
Академический;вс;19.0;0.4380667658562174;28.0
Академический;вс;20.0;0.4693572491316615;30.0
Академический;вс;21.0;0.4380667658562174;28.0
Академический;вс;22.0;0.4537120074939395;29.0
Академический;вс;23.0;0.4537120074939394;29.0
Академический;вт;0.0;0.7196811153352144;46.0
Академический;вт;1.0;0.7196811153352144;46.0
Академический;вт;2.0;0.7040358736974923;45.0
Академический;вт;3.0;0.6571001487843261;42.0
Академический;вт;4.0;0.4224215242184953;27.0
Академический;вт;5.0;0.4693572491316615;30.0
Академический;вт;6.0;0.4693572491316615;30.0
Академический;вт;7.0;0.46935724913166155;30.0
Академический;вт;8.0;0.40677628258077325;26.0
Академический;вт;9.0;0.32855007439216305;21.0
Академический;вт;10.0;0.26596910784127487;17.0
Академический;вт;11.0;0.2816143494789969;18.0
Академический;вт;12.0;0.37548579930532927;24.0
Академический;вт;13.0;0.31290483275444103;20.0
Академический;вт;14.0;0.32855007439216305;21.0
Академический;вт;15.0;0.4224215242184954;27.0
Академический;вт;16.0;0.4693572491316615;30.0
Академический;вт;17.0;0.5319382156825497;34.0
Академический;вт;18.0;0.5162929740448277;33.0
Академический;вт;19.0;0.5162929740448277;33.0
Академический;вт;20.0;0.5162929740448277;33.0
Академический;вт;21.0;0.5006477324071056;32.0
Академический;вт;22.0;0.5319382156825497;34.0
Академический;вт;23.0;0.5475834573202718;35.0
Академический;пн;0.0;0.4380667658562174;28.0
Академический;пн;1.0;0.4693572491316615;30.0
Академический;пн;2.0;0.4380667658562174;28.0
Академический;пн;3.0;0.4224215242184954;27.0
Академический;пн;4.0;0.39113104094305123;25.0
Академический;пн;5.0;0.3598405576676072;23.0
Академический;пн;6.0;0.35984055766760714;23.0
Академический;пн;7.0;0.4380667658562174;28.0
Академический;пн;8.0;0.4537120074939395;29.0
Академический;пн;9.0;0.3754857993053292;24.0
Академический;пн;10.0;0.4380667658562174;28.0
Академический;пн;11.0;0.3911310409430513;25.0
Академический;пн;12.0;0.5319382156825497;34.0
Академический;пн;13.0;0.5319382156825497;34.0
Академический;пн;14.0;0.4537120074939395;29.0
Академический;пн;15.0;0.4537120074939395;29.0
Академический;пн;16.0;0.4850024907693836;31.0
Академический;пн;17.0;0.5319382156825497;34.0
Академический;пн;18.0;0.5162929740448277;33.0
Академический;пн;19.0;0.6571001487843261;42.0
Академический;пн;20.0;0.6258096655088821;40.0
Академический;пн;21.0;0.7040358736974923;45.0
Академический;пн;22.0;0.7353263569729364;47.0
Академический;пн;23.0;0.7353263569729364;47.0
Академический;пт;0.0;0.5632286989579938;36.0
Академический;пт;1.0;0.5632286989579938;36.0
Академический;пт;2.0;0.5319382156825497;34.0
Академический;пт;3.0;0.4850024907693835;31.0
Академический;пт;4.0;0.312904832754441;20.0
Академический;пт;5.0;0.39113104094305123;25.0
Академический;пт;6.0;0.3754857993053292;24.0
Академический;пт;7.0;0.4224215242184954;27.0
Академический;пт;8.0;0.3598405576676072;23.0
Академический;пт;9.0;0.4067762825807733;26.0
Академический;пт;10.0;0.3441953160298851;22.0
Академический;пт;11.0;0.32855007439216305;21.0
Академический;пт;12.0;0.31290483275444103;20.0
Академический;пт;13.0;0.3911310409430513;25.0
Академический;пт;14.0;0.3598405576676072;23.0
Академический;пт;15.0;0.3754857993053292;24.0
Академический;пт;16.0;0.4224215242184953;27.0
Академический;пт;17.0;0.29725959111671896;19.0
Академический;пт;18.0;0.39113104094305123;25.0
Академический;пт;19.0;0.4224215242184954;27.0
Академический;пт;20.0;0.6571001487843261;42.0
Академический;пт;21.0;0.7509715986106584;48.0
Академический;пт;22.0;0.7822620818861026;50.0
Академический;пт;23.0;0.7822620818861025;50.0
Академический;сб;0.0;0.7822620818861026;50.0
Академический;сб;1.0;0.7666168402483804;49.0
Академический;сб;2.0;0.7822620818861025;50.0
Академический;сб;3.0;0.7666168402483804;49.0
Академический;сб;4.0;0.7353263569729364;47.0
Академический;сб;5.0;0.7509715986106584;48.0
Академический;сб;6.0;0.7040358736974923;45.0
Академический;сб;7.0;0.641454907146604;41.0
Академический;сб;8.0;0.5945191822334379;38.0
Академический;сб;9.0;0.5475834573202717;35.0
Академический;сб;10.0;0.312904832754441;20.0
Академический;сб;11.0;0.29725959111671896;19.0
Академический;сб;12.0;0.312904832754441;20.0
Академический;сб;13.0;0.3441953160298851;22.0
Академический;сб;14.0;0.2503238662035528;16.0
Академический;сб;15.0;0.26596910784127487;17.0
Академический;сб;16.0;0.3598405576676072;23.0
Академический;сб;17.0;0.3754857993053292;24.0
Академический;сб;18.0;0.34419531602988507;22.0
Академический;сб;19.0;0.4537120074939395;29.0
Академический;сб;20.0;0.4537120074939395;29.0
Академический;сб;21.0;0.5162929740448277;33.0
Академический;сб;22.0;0.5162929740448277;33.0
Академический;сб;23.0;0.5319382156825497;34.0
Академический;ср;0.0;0.5162929740448277;33.0
Академический;ср;1.0;0.5319382156825497;34.0
Академический;ср;2.0;0.5475834573202718;35.0
Академический;ср;3.0;0.48500249076938357;31.0
Академический;ср;4.0;0.3285500743921631;21.0
Академический;ср;5.0;0.46935724913166155;30.0
Академический;ср;6.0;0.4537120074939395;29.0
Академический;ср;7.0;0.4537120074939395;29.0
Академический;ср;8.0;0.3441953160298851;22.0
Академический;ср;9.0;0.3754857993053292;24.0
Академический;ср;10.0;0.3754857993053292;24.0
Академический;ср;11.0;0.312904832754441;20.0
Академический;ср;12.0;0.34419531602988507;22.0
Академический;ср;13.0;0.3754857993053292;24.0
Академический;ср;14.0;0.4380667658562174;28.0
Академический;ср;15.0;0.4537120074939395;29.0
Академический;ср;16.0;0.5319382156825497;34.0
Академический;ср;17.0;0.48500249076938357;31.0
Академический;ср;18.0;0.4067762825807733;26.0
Академический;ср;19.0;0.4224215242184954;27.0
Академический;ср;20.0;0.48500249076938357;31.0
Академический;ср;21.0;0.5475834573202718;35.0
Академический;ср;22.0;0.5475834573202718;35.0
Академический;ср;23.0;0.5162929740448277;33.0
Академический;чт;0.0;0.5562752582301173;40.0
Академический;чт;1.0;0.5840890211416232;42.0
Академический;чт;2.0;0.611902784053129;44.0
Академический;чт;3.0;0.5562752582301173;40.0
Академический;чт;4.0;0.3337651549380704;24.0
Академический;чт;5.0;0.2781376291150587;20.0
Академический;чт;6.0;0.3476720363938234;25.0
Академический;чт;7.0;0.31985827348231743;23.0
Академический;чт;8.0;0.2503238662035528;18.0
Академический;чт;9.0;0.29204451057081166;21.0
Академический;чт;10.0;0.3198582734823175;23.0
Академический;чт;11.0;0.29204451057081166;21.0
Академический;чт;12.0;0.3476720363938233;25.0
Академический;чт;13.0;0.3337651549380704;24.0
Академический;чт;14.0;0.3198582734823175;23.0
Академический;чт;15.0;0.3615789178495763;26.0
Академический;чт;16.0;0.2781376291150587;20.0
Академический;чт;17.0;0.3615789178495763;26.0
Академический;чт;18.0;0.40329956221683516;29.0
Академический;чт;19.0;0.5284614953186114;38.0
Академический;чт;20.0;0.47283396949559975;34.0
Академический;чт;21.0;0.5006477324071056;36.0
Академический;чт;22.0;0.5945191822334379;38.0
Академический;чт;23.0;0.5319382156825497;34.0
Алексеевский;вс;0.0;0.44233073185837857;26.0
Алексеевский;вс;1.0;0.44233073185837857;26.0
Алексеевский;вс;2.0;0.4253180114022871;25.0
Алексеевский;вс;3.0;0.4253180114022871;25.0
Алексеевский;вс;4.0;0.4083052909461956;24.0
Алексеевский;вс;5.0;0.4423307318583786;26.0
Алексеевский;вс;6.0;0.4083052909461956;24.0
Алексеевский;вс;7.0;0.39129257049010413;23.0
Алексеевский;вс;8.0;0.4593434523144701;27.0
Алексеевский;вс;9.0;0.4253180114022871;25.0
Алексеевский;вс;10.0;0.5444070545949276;32.0
Алексеевский;вс;11.0;0.6464833773314764;38.0
Алексеевский;вс;12.0;0.6634960977875679;39.0
Алексеевский;вс;13.0;0.595445215963202;35.0
Алексеевский;вс;14.0;0.6464833773314764;38.0
Алексеевский;вс;15.0;0.6464833773314764;38.0
Алексеевский;вс;16.0;0.6634960977875679;39.0
Алексеевский;вс;17.0;0.629470656875385;37.0
Алексеевский;вс;18.0;0.561419775051019;33.0
Алексеевский;вс;19.0;0.6124579364192935;36.0
Алексеевский;вс;20.0;0.629470656875385;37.0
Алексеевский;вс;21.0;0.629470656875385;37.0
Алексеевский;вс;22.0;0.6805088182436594;40.0
Алексеевский;вс;23.0;0.6634960977875679;39.0
Алексеевский;вт;0.0;0.7145342591558423;42.0
Алексеевский;вт;1.0;0.7145342591558423;42.0
Алексеевский;вт;2.0;0.7145342591558423;42.0
Алексеевский;вт;3.0;0.6805088182436594;40.0
Алексеевский;вт;4.0;0.5273943341388361;31.0
Алексеевский;вт;5.0;0.5103816136827446;30.0
Алексеевский;вт;6.0;0.49336889322665306;29.0
Алексеевский;вт;7.0;0.5273943341388361;31.0
Алексеевский;вт;8.0;0.5103816136827446;30.0
Алексеевский;вт;9.0;0.42531801140228714;25.0
Алексеевский;вт;10.0;0.4763561727705616;28.0
Алексеевский;вт;11.0;0.4763561727705616;28.0
Алексеевский;вт;12.0;0.4423307318583786;26.0
Алексеевский;вт;13.0;0.5103816136827446;30.0
Алексеевский;вт;14.0;0.5784324955071105;34.0
Алексеевский;вт;15.0;0.6975215386997509;41.0
Алексеевский;вт;16.0;0.6124579364192935;36.0
Алексеевский;вт;17.0;0.561419775051019;33.0
Алексеевский;вт;18.0;0.4423307318583786;26.0
Алексеевский;вт;19.0;0.4593434523144701;27.0
Алексеевский;вт;20.0;0.4933688932266531;29.0
Алексеевский;вт;21.0;0.4423307318583786;26.0
Алексеевский;вт;22.0;0.45934345231447016;27.0
Алексеевский;вт;23.0;0.4423307318583786;26.0
Алексеевский;пн;0.0;0.629470656875385;37.0
Алексеевский;пн;1.0;0.629470656875385;37.0
Алексеевский;пн;2.0;0.6124579364192935;36.0
Алексеевский;пн;3.0;0.6124579364192935;36.0
Алексеевский;пн;4.0;0.561419775051019;33.0
Алексеевский;пн;5.0;0.49336889322665306;29.0
Алексеевский;пн;6.0;0.5444070545949276;32.0
Алексеевский;пн;7.0;0.42531801140228714;25.0
Алексеевский;пн;8.0;0.4763561727705616;28.0
Алексеевский;пн;9.0;0.5273943341388361;31.0
Алексеевский;пн;10.0;0.6464833773314764;38.0
Алексеевский;пн;11.0;0.595445215963202;35.0
Алексеевский;пн;12.0;0.629470656875385;37.0
Алексеевский;пн;13.0;0.4933688932266531;29.0
Алексеевский;пн;14.0;0.5103816136827445;30.0
Алексеевский;пн;15.0;0.6124579364192935;36.0
Алексеевский;пн;16.0;0.6464833773314764;38.0
Алексеевский;пн;17.0;0.6124579364192935;36.0
Алексеевский;пн;18.0;0.629470656875385;37.0
Алексеевский;пн;19.0;0.6634960977875679;39.0
Алексеевский;пн;20.0;0.595445215963202;35.0
Алексеевский;пн;21.0;0.6634960977875679;39.0
Алексеевский;пн;22.0;0.6975215386997509;41.0
Алексеевский;пн;23.0;0.7145342591558423;42.0
Алексеевский;пт;0.0;0.3742798500340127;22.0
Алексеевский;пт;1.0;0.3742798500340127;22.0
Алексеевский;пт;2.0;0.3742798500340127;22.0
Алексеевский;пт;3.0;0.3232416886657382;19.0
Алексеевский;пт;4.0;0.30622896820964673;18.0
Алексеевский;пт;5.0;0.20415264547309783;12.0
Алексеевский;пт;6.0;0.30622896820964673;18.0
Алексеевский;пт;7.0;0.3232416886657382;19.0
Алексеевский;пт;8.0;0.3232416886657382;19.0
Алексеевский;пт;9.0;0.4253180114022871;25.0
Алексеевский;пт;10.0;0.37427985003401265;22.0
Алексеевский;пт;11.0;0.3232416886657382;19.0
Алексеевский;пт;12.0;0.3402544091218297;20.0
Алексеевский;пт;13.0;0.35726712957792117;21.0
Алексеевский;пт;14.0;0.44233073185837857;26.0
Алексеевский;пт;15.0;0.5103816136827446;30.0
Алексеевский;пт;16.0;0.49336889322665306;29.0
Алексеевский;пт;17.0;0.4763561727705616;28.0
Алексеевский;пт;18.0;0.49336889322665306;29.0
Алексеевский;пт;19.0;0.4933688932266531;29.0
Алексеевский;пт;20.0;0.44233073185837857;26.0
Алексеевский;пт;21.0;0.561419775051019;33.0
Алексеевский;пт;22.0;0.595445215963202;35.0
Алексеевский;пт;23.0;0.6464833773314764;38.0
Алексеевский;сб;0.0;0.6464833773314764;38.0
Алексеевский;сб;1.0;0.6634960977875679;39.0
Алексеевский;сб;2.0;0.6634960977875679;39.0
Алексеевский;сб;3.0;0.6124579364192935;36.0
Алексеевский;сб;4.0;0.6124579364192935;36.0
Алексеевский;сб;5.0;0.595445215963202;35.0
Алексеевский;сб;6.0;0.6805088182436594;40.0
Алексеевский;сб;7.0;0.7315469796119338;43.0
Алексеевский;сб;8.0;0.6975215386997509;41.0
Алексеевский;сб;9.0;0.6805088182436594;40.0
Алексеевский;сб;10.0;0.6634960977875679;39.0
Алексеевский;сб;11.0;0.561419775051019;33.0
Алексеевский;сб;12.0;0.4763561727705616;28.0
Алексеевский;сб;13.0;0.39129257049010413;23.0
Алексеевский;сб;14.0;0.3402544091218297;20.0
Алексеевский;сб;15.0;0.39129257049010413;23.0
Алексеевский;сб;16.0;0.30622896820964673;18.0
Алексеевский;сб;17.0;0.44233073185837857;26.0
Алексеевский;сб;18.0;0.4253180114022871;25.0
Алексеевский;сб;19.0;0.4083052909461956;24.0
Алексеевский;сб;20.0;0.4253180114022871;25.0
Алексеевский;сб;21.0;0.4253180114022871;25.0
Алексеевский;сб;22.0;0.4253180114022871;25.0
Алексеевский;сб;23.0;0.45934345231447005;27.0
Алексеевский;ср;0.0;0.4423307318583786;26.0
Алексеевский;ср;1.0;0.4933688932266531;29.0
Алексеевский;ср;2.0;0.4763561727705616;28.0
Алексеевский;ср;3.0;0.5273943341388361;31.0
Алексеевский;ср;4.0;0.42531801140228714;25.0
Алексеевский;ср;5.0;0.35726712957792117;21.0
Алексеевский;ср;6.0;0.4083052909461956;24.0
Алексеевский;ср;7.0;0.40830529094619566;24.0
Алексеевский;ср;8.0;0.3912925704901042;23.0
Алексеевский;ср;9.0;0.3402544091218297;20.0
Алексеевский;ср;10.0;0.4423307318583786;26.0
Алексеевский;ср;11.0;0.4763561727705616;28.0
Алексеевский;ср;12.0;0.49336889322665306;29.0
Алексеевский;ср;13.0;0.42531801140228714;25.0
Алексеевский;ср;14.0;0.4423307318583786;26.0
Алексеевский;ср;15.0;0.5273943341388361;31.0
Алексеевский;ср;16.0;0.4423307318583786;26.0
Алексеевский;ср;17.0;0.40830529094619566;24.0
Алексеевский;ср;18.0;0.30622896820964673;18.0
Алексеевский;ср;19.0;0.3402544091218297;20.0
Алексеевский;ср;20.0;0.35726712957792117;21.0
Алексеевский;ср;21.0;0.40830529094619566;24.0
Алексеевский;ср;22.0;0.42531801140228714;25.0
Алексеевский;ср;23.0;0.4423307318583786;26.0
Алексеевский;чт;0.0;0.46879496367896534;31.0
Алексеевский;чт;1.0;0.4839173818621578;32.0
Алексеевский;чт;2.0;0.4839173818621578;32.0
Алексеевский;чт;3.0;0.45367254549577296;30.0
Алексеевский;чт;4.0;0.3326932000302335;22.0
Алексеевский;чт;5.0;0.25708110911427134;17.0
Алексеевский;чт;6.0;0.22683627274788648;15.0
Алексеевский;чт;7.0;0.22683627274788648;15.0
Алексеевский;чт;8.0;0.22683627274788648;15.0
Алексеевский;чт;9.0;0.3175707818470411;21.0
Алексеевский;чт;10.0;0.28732594548065615;19.0
Алексеевский;чт;11.0;0.30244836366384864;20.0
Алексеевский;чт;12.0;0.2722035272974638;18.0
Алексеевский;чт;13.0;0.25708110911427134;17.0
Алексеевский;чт;14.0;0.3326932000302335;22.0
Алексеевский;чт;15.0;0.3024483636638486;20.0
Алексеевский;чт;16.0;0.22683627274788645;15.0
Алексеевский;чт;17.0;0.1512241818319243;10.0
Алексеевский;чт;18.0;0.16634660001511675;11.0
Алексеевский;чт;19.0;0.33269320003023345;22.0
Алексеевский;чт;20.0;0.30244836366384864;20.0
Алексеевский;чт;21.0;0.3175707818470411;21.0
Алексеевский;чт;22.0;0.3232416886657382;19.0
Алексеевский;чт;23.0;0.3232416886657382;19.0
Алтуфьевский;вс;0.0;0.37760260409639723;14.0
Алтуфьевский;вс;1.0;0.37760260409639723;14.0
Алтуфьевский;вс;2.0;0.37760260409639723;14.0
Алтуфьевский;вс;3.0;0.37760260409639723;14.0
Алтуфьевский;вс;4.0;0.37760260409639723;14.0
Алтуфьевский;вс;5.0;0.37760260409639723;14.0
Алтуфьевский;вс;6.0;0.35063098951808314;13.0
Алтуфьевский;вс;7.0;0.32365937493976904;12.0
Алтуфьевский;вс;8.0;0.26971614578314085;10.0
Алтуфьевский;вс;9.0;0.26971614578314085;10.0
Алтуфьевский;вс;10.0;0.2157729166265127;8.0
Алтуфьевский;вс;11.0;0.18880130204819862;7.0
Алтуфьевский;вс;12.0;0.16182968746988452;6.0
Алтуфьевский;вс;13.0;0.2157729166265127;8.0
Алтуфьевский;вс;14.0;0.24274453120482678;9.0
Алтуфьевский;вс;15.0;0.26971614578314085;10.0
Алтуфьевский;вс;16.0;0.24274453120482678;9.0
Алтуфьевский;вс;17.0;0.24274453120482678;9.0
Алтуфьевский;вс;18.0;0.21577291662651268;8.0
Алтуфьевский;вс;19.0;0.24274453120482678;9.0
Алтуфьевский;вс;20.0;0.32365937493976904;12.0
Алтуфьевский;вс;21.0;0.35063098951808314;13.0
Алтуфьевский;вс;22.0;0.40457421867471133;15.0
Алтуфьевский;вс;23.0;0.40457421867471133;15.0
Алтуфьевский;вт;0.0;0.29668776036145494;11.0
Алтуфьевский;вт;1.0;0.26971614578314085;10.0
Алтуфьевский;вт;2.0;0.26971614578314085;10.0
Алтуфьевский;вт;3.0;0.26971614578314085;10.0
Алтуфьевский;вт;4.0;0.2157729166265127;8.0
Алтуфьевский;вт;5.0;0.29668776036145494;11.0
Алтуфьевский;вт;6.0;0.29668776036145494;11.0
Алтуфьевский;вт;7.0;0.35063098951808314;13.0
Алтуфьевский;вт;8.0;0.35063098951808314;13.0
Алтуфьевский;вт;9.0;0.26971614578314085;10.0
Алтуфьевский;вт;10.0;0.26971614578314085;10.0
Алтуфьевский;вт;11.0;0.26971614578314085;10.0
Алтуфьевский;вт;12.0;0.29668776036145494;11.0
Алтуфьевский;вт;13.0;0.35063098951808314;13.0
Алтуфьевский;вт;14.0;0.32365937493976904;12.0
Алтуфьевский;вт;15.0;0.29668776036145494;11.0
Алтуфьевский;вт;16.0;0.37760260409639723;14.0
Алтуфьевский;вт;17.0;0.40457421867471133;15.0
Алтуфьевский;вт;18.0;0.37760260409639723;14.0
Алтуфьевский;вт;19.0;0.40457421867471133;15.0
Алтуфьевский;вт;20.0;0.45851744783133946;17.0
Алтуфьевский;вт;21.0;0.37760260409639723;14.0
Алтуфьевский;вт;22.0;0.37760260409639723;14.0
Алтуфьевский;вт;23.0;0.40457421867471133;15.0
Алтуфьевский;пн;0.0;0.37760260409639723;14.0
Алтуфьевский;пн;1.0;0.37760260409639723;14.0
Алтуфьевский;пн;2.0;0.37760260409639723;14.0
Алтуфьевский;пн;3.0;0.35063098951808314;13.0
Алтуфьевский;пн;4.0;0.24274453120482678;9.0
Алтуфьевский;пн;5.0;0.29668776036145494;11.0
Алтуфьевский;пн;6.0;0.24274453120482678;9.0
Алтуфьевский;пн;7.0;0.26971614578314085;10.0
Алтуфьевский;пн;8.0;0.24274453120482678;9.0
Алтуфьевский;пн;9.0;0.32365937493976904;12.0
Алтуфьевский;пн;10.0;0.35063098951808314;13.0
Алтуфьевский;пн;11.0;0.35063098951808314;13.0
Алтуфьевский;пн;12.0;0.29668776036145494;11.0
Алтуфьевский;пн;13.0;0.29668776036145494;11.0
Алтуфьевский;пн;14.0;0.24274453120482678;9.0
Алтуфьевский;пн;15.0;0.18880130204819862;7.0
Алтуфьевский;пн;16.0;0.13485807289157042;5.0
Алтуфьевский;пн;17.0;0.2157729166265127;8.0
Алтуфьевский;пн;18.0;0.24274453120482678;9.0
Алтуфьевский;пн;19.0;0.24274453120482678;9.0
Алтуфьевский;пн;20.0;0.26971614578314085;10.0
Алтуфьевский;пн;21.0;0.29668776036145494;11.0
Алтуфьевский;пн;22.0;0.29668776036145494;11.0
Алтуфьевский;пн;23.0;0.29668776036145494;11.0
Алтуфьевский;пт;0.0;0.620347135301224;23.0
Алтуфьевский;пт;1.0;0.620347135301224;23.0
Алтуфьевский;пт;2.0;0.620347135301224;23.0
Алтуфьевский;пт;3.0;0.620347135301224;23.0
Алтуфьевский;пт;4.0;0.5664039061445958;21.0
Алтуфьевский;пт;5.0;0.5664039061445958;21.0
Алтуфьевский;пт;6.0;0.5664039061445958;21.0
Алтуфьевский;пт;7.0;0.620347135301224;23.0
Алтуфьевский;пт;8.0;0.5394322915662817;20.0
Алтуфьевский;пт;9.0;0.5933755207229099;22.0
Алтуфьевский;пт;10.0;0.45851744783133946;17.0
Алтуфьевский;пт;11.0;0.5124606769879676;19.0
Алтуфьевский;пт;12.0;0.5933755207229099;22.0
Алтуфьевский;пт;13.0;0.5664039061445958;21.0
Алтуфьевский;пт;14.0;0.6473187498795381;24.0
Алтуфьевский;пт;15.0;0.7012619790361663;26.0
Алтуфьевский;пт;16.0;0.620347135301224;23.0
Алтуфьевский;пт;17.0;0.5124606769879676;19.0
Алтуфьевский;пт;18.0;0.5664039061445958;21.0
Алтуфьевский;пт;19.0;0.6473187498795381;24.0
Алтуфьевский;пт;20.0;0.6742903644578522;25.0
Алтуфьевский;пт;21.0;0.6742903644578522;25.0
Алтуфьевский;пт;22.0;0.6742903644578522;25.0
Алтуфьевский;пт;23.0;0.6742903644578522;25.0
Алтуфьевский;сб;0.0;0.6473187498795381;24.0
Алтуфьевский;сб;1.0;0.6473187498795381;24.0
Алтуфьевский;сб;2.0;0.6473187498795381;24.0
Алтуфьевский;сб;3.0;0.6473187498795381;24.0
Алтуфьевский;сб;4.0;0.620347135301224;23.0
Алтуфьевский;сб;5.0;0.5394322915662817;20.0
Алтуфьевский;сб;6.0;0.5664039061445958;21.0
Алтуфьевский;сб;7.0;0.4585174478313395;17.0
Алтуфьевский;сб;8.0;0.29668776036145494;11.0
Алтуфьевский;сб;9.0;0.40457421867471133;15.0
Алтуфьевский;сб;10.0;0.40457421867471133;15.0
Алтуфьевский;сб;11.0;0.35063098951808314;13.0
Алтуфьевский;сб;12.0;0.4315458332530254;16.0
Алтуфьевский;сб;13.0;0.4315458332530254;16.0
Алтуфьевский;сб;14.0;0.32365937493976904;12.0
Алтуфьевский;сб;15.0;0.32365937493976904;12.0
Алтуфьевский;сб;16.0;0.26971614578314085;10.0
Алтуфьевский;сб;17.0;0.24274453120482678;9.0
Алтуфьевский;сб;18.0;0.24274453120482678;9.0
Алтуфьевский;сб;19.0;0.32365937493976904;12.0
Алтуфьевский;сб;20.0;0.37760260409639723;14.0
Алтуфьевский;сб;21.0;0.37760260409639723;14.0
Алтуфьевский;сб;22.0;0.37760260409639723;14.0
Алтуфьевский;сб;23.0;0.37760260409639723;14.0
Алтуфьевский;ср;0.0;0.40457421867471133;15.0
Алтуфьевский;ср;1.0;0.40457421867471133;15.0
Алтуфьевский;ср;2.0;0.40457421867471133;15.0
Алтуфьевский;ср;3.0;0.35063098951808314;13.0
Алтуфьевский;ср;4.0;0.29668776036145494;11.0
Алтуфьевский;ср;5.0;0.21577291662651268;8.0
Алтуфьевский;ср;6.0;0.29668776036145494;11.0
Алтуфьевский;ср;7.0;0.37760260409639723;14.0
Алтуфьевский;ср;8.0;0.48548906240965356;18.0
Алтуфьевский;ср;9.0;0.5124606769879676;19.0
Алтуфьевский;ср;10.0;0.48548906240965356;18.0
Алтуфьевский;ср;11.0;0.43154583325302537;16.0
Алтуфьевский;ср;12.0;0.48548906240965356;18.0
Алтуфьевский;ср;13.0;0.5124606769879676;19.0
Алтуфьевский;ср;14.0;0.45851744783133946;17.0
Алтуфьевский;ср;15.0;0.5124606769879676;19.0
Алтуфьевский;ср;16.0;0.32365937493976904;12.0
Алтуфьевский;ср;17.0;0.35063098951808314;13.0
Алтуфьевский;ср;18.0;0.35063098951808314;13.0
Алтуфьевский;ср;19.0;0.37760260409639723;14.0
Алтуфьевский;ср;20.0;0.45851744783133946;17.0
Алтуфьевский;ср;21.0;0.45851744783133946;17.0
Алтуфьевский;ср;22.0;0.48548906240965356;18.0
Алтуфьевский;ср;23.0;0.5124606769879676;19.0
Алтуфьевский;чт;0.0;0.5034701387951963;21.0
Алтуфьевский;чт;1.0;0.5034701387951963;21.0
Алтуфьевский;чт;2.0;0.5034701387951963;21.0
Алтуфьевский;чт;3.0;0.45552060176708237;19.0
Алтуфьевский;чт;4.0;0.4075710647389684;17.0
Алтуфьевский;чт;5.0;0.45552060176708237;19.0
Алтуфьевский;чт;6.0;0.4794953702811393;20.0
Алтуфьевский;чт;7.0;0.4555206017670823;19.0
Алтуфьевский;чт;8.0;0.43154583325302537;18.0
Алтуфьевский;чт;9.0;0.5514196758233103;23.0
Алтуфьевский;чт;10.0;0.5514196758233103;23.0
Алтуфьевский;чт;11.0;0.47949537028113937;20.0
Алтуфьевский;чт;12.0;0.5753944443373672;24.0
Алтуфьевский;чт;13.0;0.5034701387951963;21.0
Алтуфьевский;чт;14.0;0.5514196758233103;23.0
Алтуфьевский;чт;15.0;0.6233439813654811;26.0
Алтуфьевский;чт;16.0;0.5514196758233103;23.0
Алтуфьевский;чт;17.0;0.5514196758233103;23.0
Алтуфьевский;чт;18.0;0.6473187498795381;27.0
Алтуфьевский;чт;19.0;0.7192430554217091;30.0
Алтуфьевский;чт;20.0;0.743217823935766;31.0
Алтуфьевский;чт;21.0;0.743217823935766;31.0
Алтуфьевский;чт;22.0;0.620347135301224;23.0
Алтуфьевский;чт;23.0;0.620347135301224;23.0
Арбат;вс;0.0;1.3267301757412542;31.0
Арбат;вс;1.0;1.3695279233458106;32.0
Арбат;вс;2.0;1.4123256709503673;33.0
Арбат;вс;3.0;1.5407189137640371;36.0
Арбат;вс;4.0;1.4979211661594807;35.0
Арбат;вс;5.0;1.669112156577707;39.0
Арбат;вс;6.0;1.8403031469959332;43.0
Арбат;вс;7.0;1.75470765178682;41.0
Арбат;вс;8.0;1.4123256709503673;33.0
Арбат;вс;9.0;1.4979211661594807;35.0
Арбат;вс;10.0;1.1983369329275844;28.0
Арбат;вс;11.0;1.4123256709503673;33.0
Арбат;вс;12.0;1.3695279233458109;32.0
Арбат;вс;13.0;1.1983369329275844;28.0
Арбат;вс;14.0;1.0699436901139148;25.0
Арбат;вс;15.0;1.241134680532141;29.0
Арбат;вс;16.0;1.2839324281366977;30.0
Арбат;вс;17.0;1.1127414377184714;26.0
Арбат;вс;18.0;0.8131572044865751;19.0
Арбат;вс;19.0;0.513572971254679;12.0
Арбат;вс;20.0;0.4707752236501224;11.0
Арбат;вс;21.0;0.34238198083645266;8.0
Арбат;вс;22.0;0.6419662140683488;15.0
