MO_Name;Weekday;Hour;Number;Count
Академический;сб;20.0;0.4537120074939395;4.0
Академический;сб;21.0;0.5162929740448277;5.0
Академический;сб;22.0;0.5162929740448277;4.0
Академический;сб;23.0;0.5319382156825497;5.0
Академический;ср;0.0;0.5162929740448277;5.0
Академический;ср;1.0;0.5319382156825497;5.0
Академический;ср;2.0;0.5475834573202718;5.0
Академический;ср;3.0;0.48500249076938357;4.0
Академический;ср;4.0;0.3285500743921631;3.0
Академический;ср;5.0;0.46935724913166155;5.0
Академический;ср;6.0;0.4537120074939395;4.0
Академический;ср;7.0;0.4537120074939395;4.0
Академический;ср;8.0;0.3441953160298851;2.0
Академический;ср;9.0;0.3754857993053292;3.0
Академический;ср;10.0;0.3754857993053292;3.0
Академический;ср;11.0;0.312904832754441;2.0
Академический;ср;12.0;0.34419531602988507;2.0
Академический;ср;13.0;0.3754857993053292;3.0
Академический;ср;14.0;0.4380667658562174;3.0
Академический;ср;15.0;0.4537120074939395;4.0
Академический;ср;16.0;0.5319382156825497;4.0
Академический;ср;17.0;0.48500249076938357;3.0
Академический;ср;18.0;0.4067762825807733;3.0
Академический;ср;19.0;0.4224215242184954;3.0
Академический;ср;20.0;0.48500249076938357;3.0
Академический;ср;21.0;0.5475834573202718;4.0
Академический;ср;22.0;0.5475834573202718;4.0
Академический;ср;23.0;0.5162929740448277;4.0
Академический;чт;0.0;0.5562752582301173;4.0
Академический;чт;1.0;0.5840890211416232;4.0
Академический;чт;2.0;0.611902784053129;4.0
Академический;чт;3.0;0.5562752582301173;4.0
Академический;чт;4.0;0.3337651549380704;2.0
Академический;чт;5.0;0.2781376291150587;2.0
Академический;чт;6.0;0.3476720363938234;2.0
Академический;чт;7.0;0.31985827348231743;2.0
Академический;чт;8.0;0.2503238662035528;2.0
Академический;чт;9.0;0.29204451057081166;2.0
Академический;чт;10.0;0.3198582734823175;2.0
Академический;чт;11.0;0.29204451057081166;2.0
Академический;чт;12.0;0.3476720363938233;2.0
Академический;чт;13.0;0.3337651549380704;2.0
Академический;чт;14.0;0.3198582734823175;2.0
Академический;чт;15.0;0.3615789178495763;2.0
Академический;чт;16.0;0.2781376291150587;2.0
Академический;чт;17.0;0.3615789178495763;4.0
Академический;чт;18.0;0.40329956221683516;4.0
Академический;чт;19.0;0.5284614953186114;5.0
Академический;чт;20.0;0.47283396949559975;4.0
Академический;чт;21.0;0.5006477324071056;5.0
Академический;чт;22.0;0.5945191822334379;5.0
Академический;чт;23.0;0.5319382156825497;5.0
Алексеевский;вс;0.0;0.44233073185837857;3.0
Алексеевский;вс;1.0;0.44233073185837857;3.0
Алексеевский;вс;2.0;0.4253180114022871;3.0
Алексеевский;вс;3.0;0.4253180114022871;3.0
Алексеевский;вс;4.0;0.4083052909461956;2.0
Алексеевский;вс;5.0;0.4423307318583786;3.0
Алексеевский;вс;6.0;0.4083052909461956;3.0
Алексеевский;вс;7.0;0.39129257049010413;3.0
Алексеевский;вс;8.0;0.4593434523144701;4.0
Алексеевский;вс;9.0;0.4253180114022871;3.0
Алексеевский;вс;10.0;0.5444070545949276;4.0
Алексеевский;вс;11.0;0.6464833773314764;5.0
Алексеевский;вс;12.0;0.6634960977875679;5.0
Алексеевский;вс;13.0;0.595445215963202;4.0
Алексеевский;вс;14.0;0.6464833773314764;5.0
Алексеевский;вс;15.0;0.6464833773314764;5.0
Алексеевский;вс;16.0;0.6634960977875679;5.0
Алексеевский;вс;17.0;0.629470656875385;5.0
Алексеевский;вс;18.0;0.561419775051019;4.0
Алексеевский;вс;19.0;0.6124579364192935;5.0
Алексеевский;вс;20.0;0.629470656875385;5.0
Алексеевский;вс;21.0;0.629470656875385;5.0
Алексеевский;вс;22.0;0.6805088182436594;5.0
Алексеевский;вс;23.0;0.6634960977875679;5.0
Алексеевский;вт;0.0;0.7145342591558423;5.0
Алексеевский;вт;1.0;0.7145342591558423;5.0
Алексеевский;вт;2.0;0.7145342591558423;5.0
Алексеевский;вт;3.0;0.6805088182436594;5.0
Алексеевский;вт;4.0;0.5273943341388361;4.0
Алексеевский;вт;5.0;0.5103816136827446;4.0
